,class,wet,count,dry,aspect,elevation_below,year_month,season,percent_wet,km2_wet,km2_dry,km2_all,year,month
22,90_1500,0,49408,0,90,1500,2020-08,2020,,0.0,0.0,494.0800000000001,2020,08
23,135_3000,121,12382,81,135,3000,2020-08,2020,0.599009900990099,1.2100000000000002,0.8100000000000002,123.82000000000002,2020,08
24,45_4500,0,0,0,45,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
25,225_2500,2,22701,1,225,2500,2020-08,2020,0.6666666666666666,0.020000000000000004,0.010000000000000002,227.01000000000005,2020,08
26,270_3500,624,2746,25,270,3500,2020-08,2020,0.9614791987673343,6.240000000000001,0.25000000000000006,27.460000000000004,2020,08
27,315_3500,1115,3532,39,315,3500,2020-08,2020,0.9662045060658578,11.150000000000002,0.39000000000000007,35.32000000000001,2020,08
28,45_2000,0,32185,0,45,2000,2020-08,2020,,0.0,0.0,321.8500000000001,2020,08
29,90_3000,336,13201,132,90,3000,2020-08,2020,0.717948717948718,3.3600000000000008,1.3200000000000003,132.01000000000002,2020,08
30,180_3500,428,2232,54,180,3500,2020-08,2020,0.8879668049792531,4.280000000000001,0.5400000000000001,22.320000000000004,2020,08
31,0_4500,0,0,0,0,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
32,135_4000,3,14,0,135,4000,2020-08,2020,1.0,0.030000000000000006,0.0,0.14,2020,08
33,90_2500,5,27594,0,90,2500,2020-08,2020,1.0,0.05000000000000001,0.0,275.94000000000005,2020,08
34,135_2500,0,26251,0,135,2500,2020-08,2020,,0.0,0.0,262.51000000000005,2020,08
35,315_2000,0,39226,0,315,2000,2020-08,2020,,0.0,0.0,392.2600000000001,2020,08
36,0_2000,0,35456,0,0,2000,2020-08,2020,,0.0,0.0,354.56000000000006,2020,08
37,270_4500,0,0,0,270,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
38,315_4500,0,0,0,315,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
39,225_3500,295,2280,21,225,3500,2020-08,2020,0.9335443037974683,2.9500000000000006,0.21000000000000005,22.800000000000004,2020,08
40,90_4000,1,20,0,90,4000,2020-08,2020,1.0,0.010000000000000002,0.0,0.20000000000000004,2020,08
41,270_2000,0,35246,0,270,2000,2020-08,2020,,0.0,0.0,352.4600000000001,2020,08
42,315_1500,0,63820,0,315,1500,2020-08,2020,,0.0,0.0,638.2000000000002,2020,08
43,180_2000,2,33139,1,180,2000,2020-08,2020,0.6666666666666666,0.020000000000000004,0.010000000000000002,331.39000000000004,2020,08
44,180_4500,0,0,0,180,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
45,45_3500,1375,3164,54,45,3500,2020-08,2020,0.9622113365990203,13.750000000000004,0.5400000000000001,31.640000000000008,2020,08
46,0_1500,0,65477,0,0,1500,2020-08,2020,,0.0,0.0,654.7700000000001,2020,08
47,270_1500,0,49944,0,270,1500,2020-08,2020,,0.0,0.0,499.4400000000001,2020,08
48,90_3500,1137,2915,97,90,3500,2020-08,2020,0.9213938411669368,11.370000000000003,0.9700000000000002,29.150000000000006,2020,08
49,135_3500,737,2452,84,135,3500,2020-08,2020,0.8976857490864799,7.370000000000001,0.8400000000000002,24.520000000000003,2020,08
50,315_3000,992,15789,149,315,3000,2020-08,2020,0.8694127957931639,9.920000000000002,1.4900000000000002,157.89000000000004,2020,08
51,0_3000,2046,15932,224,0,3000,2020-08,2020,0.9013215859030838,20.460000000000004,2.24,159.32000000000002,2020,08
52,225_2000,0,27108,0,225,2000,2020-08,2020,,0.0,0.0,271.08000000000004,2020,08
53,270_3000,317,14820,88,270,3000,2020-08,2020,0.782716049382716,3.170000000000001,0.8800000000000001,148.20000000000002,2020,08
54,45_4000,3,7,0,45,4000,2020-08,2020,1.0,0.030000000000000006,0.0,0.07,2020,08
55,225_4500,0,0,0,225,4500,2020-08,2020,,0.0,0.0,0.0,2020,08
0,180_3000,87,11089,32,180,3000,2020-09,2020,0.7310924369747899,0.8700000000000002,0.32000000000000006,110.89000000000001,2020,09
1,45_2500,126,26276,19,45,2500,2020-09,2020,0.8689655172413793,1.2600000000000002,0.19000000000000003,262.76000000000005,2020,09
2,0_2500,57,26644,7,0,2500,2020-09,2020,0.890625,0.5700000000000001,0.07,266.44000000000005,2020,09
3,180_1500,0,60409,6,180,1500,2020-09,2020,0.0,0.0,0.06000000000000001,604.0900000000001,2020,09
4,135_2000,208,35129,220,135,2000,2020-09,2020,0.48598130841121495,2.0800000000000005,2.2000000000000006,351.2900000000001,2020,09
5,0_4000,15,20,0,0,4000,2020-09,2020,1.0,0.15000000000000002,0.0,0.20000000000000004,2020,09
6,225_3000,87,12675,45,225,3000,2020-09,2020,0.6590909090909091,0.8700000000000002,0.45000000000000007,126.75000000000003,2020,09
7,315_4000,19,25,1,315,4000,2020-09,2020,0.95,0.19000000000000003,0.010000000000000002,0.25000000000000006,2020,09
8,135_4500,0,0,0,135,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
9,90_4500,0,0,0,90,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
10,225_1500,0,46051,2,225,1500,2020-09,2020,0.0,0.0,0.020000000000000004,460.5100000000001,2020,09
11,90_2000,324,34105,247,90,2000,2020-09,2020,0.5674255691768827,3.2400000000000007,2.4700000000000006,341.05000000000007,2020,09
12,270_2500,119,30397,5,270,2500,2020-09,2020,0.9596774193548387,1.1900000000000002,0.05000000000000001,303.9700000000001,2020,09
13,315_2500,70,30520,3,315,2500,2020-09,2020,0.958904109589041,0.7000000000000002,0.030000000000000006,305.20000000000005,2020,09
14,45_3000,985,14562,169,45,3000,2020-09,2020,0.8535528596187175,9.850000000000001,1.6900000000000004,145.62000000000003,2020,09
15,270_4000,10,15,1,270,4000,2020-09,2020,0.9090909090909091,0.10000000000000002,0.010000000000000002,0.15000000000000002,2020,09
16,180_4000,2,14,1,180,4000,2020-09,2020,0.6666666666666666,0.020000000000000004,0.010000000000000002,0.14,2020,09
17,45_1500,6,51376,13,45,1500,2020-09,2020,0.3157894736842105,0.06000000000000001,0.13000000000000003,513.7600000000001,2020,09
18,180_2500,103,23532,4,180,2500,2020-09,2020,0.9626168224299065,1.0300000000000002,0.04000000000000001,235.32000000000005,2020,09
19,135_1500,3,59707,13,135,1500,2020-09,2020,0.1875,0.030000000000000006,0.13000000000000003,597.0700000000002,2020,09
20,0_3500,1995,3387,168,0,3500,2020-09,2020,0.9223300970873787,19.950000000000003,1.6800000000000004,33.870000000000005,2020,09
21,225_4000,4,9,2,225,4000,2020-09,2020,0.6666666666666666,0.04000000000000001,0.020000000000000004,0.09000000000000002,2020,09
22,90_1500,9,49408,17,90,1500,2020-09,2020,0.34615384615384615,0.09000000000000002,0.17000000000000004,494.0800000000001,2020,09
23,135_3000,72,12382,30,135,3000,2020-09,2020,0.7058823529411765,0.7200000000000002,0.30000000000000004,123.82000000000002,2020,09
24,45_4500,0,0,0,45,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
25,225_2500,69,22701,1,225,2500,2020-09,2020,0.9857142857142858,0.6900000000000002,0.010000000000000002,227.01000000000005,2020,09
26,270_3500,867,2746,262,270,3500,2020-09,2020,0.7679362267493357,8.670000000000002,2.6200000000000006,27.460000000000004,2020,09
27,315_3500,1531,3532,317,315,3500,2020-09,2020,0.8284632034632035,15.310000000000002,3.170000000000001,35.32000000000001,2020,09
28,45_2000,272,32185,154,45,2000,2020-09,2020,0.6384976525821596,2.7200000000000006,1.5400000000000003,321.8500000000001,2020,09
29,90_3000,233,13201,75,90,3000,2020-09,2020,0.7564935064935064,2.3300000000000005,0.7500000000000001,132.01000000000002,2020,09
30,180_3500,405,2232,52,180,3500,2020-09,2020,0.8862144420131292,4.050000000000001,0.5200000000000001,22.320000000000004,2020,09
31,0_4500,0,0,0,0,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
32,135_4000,4,14,0,135,4000,2020-09,2020,1.0,0.04000000000000001,0.0,0.14,2020,09
33,90_2500,77,27594,5,90,2500,2020-09,2020,0.9390243902439024,0.7700000000000001,0.05000000000000001,275.94000000000005,2020,09
34,135_2500,80,26251,10,135,2500,2020-09,2020,0.8888888888888888,0.8000000000000002,0.10000000000000002,262.51000000000005,2020,09
35,315_2000,223,39226,96,315,2000,2020-09,2020,0.6990595611285266,2.2300000000000004,0.9600000000000002,392.2600000000001,2020,09
36,0_2000,240,35456,77,0,2000,2020-09,2020,0.7570977917981072,2.4000000000000004,0.7700000000000001,354.56000000000006,2020,09
37,270_4500,0,0,0,270,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
38,315_4500,0,0,0,315,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
39,225_3500,453,2280,121,225,3500,2020-09,2020,0.789198606271777,4.530000000000001,1.2100000000000002,22.800000000000004,2020,09
40,90_4000,5,20,0,90,4000,2020-09,2020,1.0,0.05000000000000001,0.0,0.20000000000000004,2020,09
41,270_2000,188,35246,72,270,2000,2020-09,2020,0.7230769230769231,1.8800000000000003,0.7200000000000002,352.4600000000001,2020,09
42,315_1500,3,63820,5,315,1500,2020-09,2020,0.375,0.030000000000000006,0.05000000000000001,638.2000000000002,2020,09
43,180_2000,160,33139,148,180,2000,2020-09,2020,0.5194805194805194,1.6000000000000003,1.4800000000000002,331.39000000000004,2020,09
44,180_4500,0,0,0,180,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
45,45_3500,1487,3164,81,45,3500,2020-09,2020,0.9483418367346939,14.870000000000003,0.8100000000000002,31.640000000000008,2020,09
46,0_1500,3,65477,9,0,1500,2020-09,2020,0.25,0.030000000000000006,0.09000000000000002,654.7700000000001,2020,09
47,270_1500,0,49944,2,270,1500,2020-09,2020,0.0,0.0,0.020000000000000004,499.4400000000001,2020,09
48,90_3500,1026,2915,101,90,3500,2020-09,2020,0.9103815439219166,10.260000000000002,1.0100000000000002,29.150000000000006,2020,09
49,135_3500,629,2452,69,135,3500,2020-09,2020,0.9011461318051576,6.290000000000001,0.6900000000000002,24.520000000000003,2020,09
50,315_3000,851,15789,335,315,3000,2020-09,2020,0.7175379426644182,8.510000000000002,3.3500000000000005,157.89000000000004,2020,09
51,0_3000,1768,15932,424,0,3000,2020-09,2020,0.8065693430656934,17.680000000000003,4.240000000000001,159.32000000000002,2020,09
52,225_2000,130,27108,63,225,2000,2020-09,2020,0.6735751295336787,1.3000000000000003,0.6300000000000001,271.08000000000004,2020,09
53,270_3000,319,14820,139,270,3000,2020-09,2020,0.6965065502183406,3.190000000000001,1.3900000000000003,148.20000000000002,2020,09
54,45_4000,3,7,0,45,4000,2020-09,2020,1.0,0.030000000000000006,0.0,0.07,2020,09
55,225_4500,0,0,0,225,4500,2020-09,2020,,0.0,0.0,0.0,2020,09
0,180_3000,3123,11089,423,180,3000,2020-10,2020,0.8807106598984772,31.230000000000008,4.23,110.89000000000001,2020,10
1,45_2500,3759,26276,1524,45,2500,2020-10,2020,0.7115275411697899,37.59000000000001,15.240000000000004,262.76000000000005,2020,10
2,0_2500,3217,26644,1461,0,2500,2020-10,2020,0.6876870457460453,32.17000000000001,14.610000000000003,266.44000000000005,2020,10
3,180_1500,28,60409,90,180,1500,2020-10,2020,0.23728813559322035,0.28,0.9000000000000001,604.0900000000001,2020,10
4,135_2000,686,35129,966,135,2000,2020-10,2020,0.4152542372881356,6.860000000000001,9.660000000000002,351.2900000000001,2020,10
5,0_4000,0,20,0,0,4000,2020-10,2020,,0.0,0.0,0.20000000000000004,2020,10
6,225_3000,2703,12675,684,225,3000,2020-10,2020,0.7980513728963685,27.030000000000005,6.840000000000002,126.75000000000003,2020,10
7,315_4000,0,25,1,315,4000,2020-10,2020,0.0,0.0,0.010000000000000002,0.25000000000000006,2020,10
8,135_4500,0,0,0,135,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
9,90_4500,0,0,0,90,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
10,225_1500,14,46051,110,225,1500,2020-10,2020,0.11290322580645161,0.14,1.1000000000000003,460.5100000000001,2020,10
11,90_2000,981,34105,942,90,2000,2020-10,2020,0.5101404056162246,9.810000000000002,9.420000000000002,341.05000000000007,2020,10
12,270_2500,1788,30397,1810,270,2500,2020-10,2020,0.49694274596998333,17.880000000000003,18.100000000000005,303.9700000000001,2020,10
13,315_2500,2701,30520,1792,315,2500,2020-10,2020,0.6011573558869352,27.010000000000005,17.92,305.20000000000005,2020,10
14,45_3000,3000,14562,1202,45,3000,2020-10,2020,0.7139457401237506,30.000000000000007,12.020000000000003,145.62000000000003,2020,10
15,270_4000,0,15,0,270,4000,2020-10,2020,,0.0,0.0,0.15000000000000002,2020,10
16,180_4000,1,14,0,180,4000,2020-10,2020,1.0,0.010000000000000002,0.0,0.14,2020,10
17,45_1500,22,51376,73,45,1500,2020-10,2020,0.23157894736842105,0.22000000000000003,0.7300000000000001,513.7600000000001,2020,10
18,180_2500,2425,23532,817,180,2500,2020-10,2020,0.7479950647748304,24.250000000000004,8.170000000000002,235.32000000000005,2020,10
19,135_1500,37,59707,169,135,1500,2020-10,2020,0.1796116504854369,0.37000000000000005,1.6900000000000004,597.0700000000002,2020,10
20,0_3500,867,3387,403,0,3500,2020-10,2020,0.6826771653543308,8.670000000000002,4.030000000000001,33.870000000000005,2020,10
21,225_4000,0,9,0,225,4000,2020-10,2020,,0.0,0.0,0.09000000000000002,2020,10
22,90_1500,28,49408,153,90,1500,2020-10,2020,0.15469613259668508,0.28,1.5300000000000002,494.0800000000001,2020,10
23,135_3000,3253,12382,736,135,3000,2020-10,2020,0.8154926046628228,32.53000000000001,7.360000000000001,123.82000000000002,2020,10
24,45_4500,0,0,0,45,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
25,225_2500,1531,22701,837,225,2500,2020-10,2020,0.6465371621621622,15.310000000000002,8.370000000000001,227.01000000000005,2020,10
26,270_3500,455,2746,259,270,3500,2020-10,2020,0.6372549019607843,4.550000000000001,2.5900000000000003,27.460000000000004,2020,10
27,315_3500,806,3532,389,315,3500,2020-10,2020,0.6744769874476988,8.060000000000002,3.8900000000000006,35.32000000000001,2020,10
28,45_2000,868,32185,628,45,2000,2020-10,2020,0.5802139037433155,8.680000000000001,6.280000000000001,321.8500000000001,2020,10
29,90_3000,2713,13201,1045,90,3000,2020-10,2020,0.7219265566790847,27.130000000000006,10.450000000000003,132.01000000000002,2020,10
30,180_3500,696,2232,176,180,3500,2020-10,2020,0.7981651376146789,6.960000000000002,1.7600000000000002,22.320000000000004,2020,10
31,0_4500,0,0,0,0,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
32,135_4000,0,14,0,135,4000,2020-10,2020,,0.0,0.0,0.14,2020,10
33,90_2500,3052,27594,1625,90,2500,2020-10,2020,0.6525550566602523,30.520000000000007,16.250000000000004,275.94000000000005,2020,10
34,135_2500,3183,26251,1229,135,2500,2020-10,2020,0.721441523118767,31.830000000000005,12.290000000000003,262.51000000000005,2020,10
35,315_2000,415,39226,344,315,2000,2020-10,2020,0.546772068511199,4.150000000000001,3.440000000000001,392.2600000000001,2020,10
36,0_2000,602,35456,405,0,2000,2020-10,2020,0.5978152929493545,6.020000000000001,4.050000000000001,354.56000000000006,2020,10
37,270_4500,0,0,0,270,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
38,315_4500,0,0,0,315,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
39,225_3500,418,2280,204,225,3500,2020-10,2020,0.6720257234726688,4.180000000000001,2.0400000000000005,22.800000000000004,2020,10
40,90_4000,1,20,0,90,4000,2020-10,2020,1.0,0.010000000000000002,0.0,0.20000000000000004,2020,10
41,270_2000,209,35246,374,270,2000,2020-10,2020,0.3584905660377358,2.0900000000000003,3.7400000000000007,352.4600000000001,2020,10
42,315_1500,18,63820,108,315,1500,2020-10,2020,0.14285714285714285,0.18000000000000005,1.0800000000000003,638.2000000000002,2020,10
43,180_2000,306,33139,827,180,2000,2020-10,2020,0.27007943512797883,3.0600000000000005,8.270000000000001,331.39000000000004,2020,10
44,180_4500,0,0,0,180,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
45,45_3500,678,3164,354,45,3500,2020-10,2020,0.6569767441860465,6.780000000000001,3.5400000000000005,31.640000000000008,2020,10
46,0_1500,35,65477,61,0,1500,2020-10,2020,0.3645833333333333,0.3500000000000001,0.6100000000000001,654.7700000000001,2020,10
47,270_1500,21,49944,167,270,1500,2020-10,2020,0.11170212765957446,0.21000000000000005,1.6700000000000004,499.4400000000001,2020,10
48,90_3500,543,2915,425,90,3500,2020-10,2020,0.5609504132231405,5.4300000000000015,4.250000000000001,29.150000000000006,2020,10
49,135_3500,796,2452,296,135,3500,2020-10,2020,0.7289377289377289,7.960000000000002,2.9600000000000004,24.520000000000003,2020,10
50,315_3000,3236,15789,1734,315,3000,2020-10,2020,0.6511066398390342,32.36000000000001,17.340000000000003,157.89000000000004,2020,10
51,0_3000,3396,15932,1621,0,3000,2020-10,2020,0.6768985449471796,33.96000000000001,16.210000000000004,159.32000000000002,2020,10
52,225_2000,125,27108,407,225,2000,2020-10,2020,0.2349624060150376,1.2500000000000002,4.070000000000001,271.08000000000004,2020,10
53,270_3000,3024,14820,1266,270,3000,2020-10,2020,0.7048951048951049,30.240000000000006,12.660000000000002,148.20000000000002,2020,10
54,45_4000,0,7,0,45,4000,2020-10,2020,,0.0,0.0,0.07,2020,10
55,225_4500,0,0,0,225,4500,2020-10,2020,,0.0,0.0,0.0,2020,10
0,180_3000,4767,11089,643,180,3000,2020-11,2020,0.8811460258780037,47.67000000000001,6.4300000000000015,110.89000000000001,2020,11
1,45_2500,8479,26276,4006,45,2500,2020-11,2020,0.6791349619543452,84.79000000000002,40.06000000000001,262.76000000000005,2020,11
2,0_2500,9408,26644,2869,0,2500,2020-11,2020,0.7663109880263909,94.08000000000001,28.690000000000005,266.44000000000005,2020,11
3,180_1500,58,60409,353,180,1500,2020-11,2020,0.1411192214111922,0.5800000000000001,3.5300000000000007,604.0900000000001,2020,11
4,135_2000,1036,35129,2309,135,2000,2020-11,2020,0.30971599402092675,10.360000000000001,23.090000000000003,351.2900000000001,2020,11
5,0_4000,6,20,3,0,4000,2020-11,2020,0.6666666666666666,0.06000000000000001,0.030000000000000006,0.20000000000000004,2020,11
6,225_3000,6068,12675,820,225,3000,2020-11,2020,0.8809523809523809,60.680000000000014,8.200000000000001,126.75000000000003,2020,11
7,315_4000,11,25,7,315,4000,2020-11,2020,0.6111111111111112,0.11000000000000001,0.07,0.25000000000000006,2020,11
8,135_4500,0,0,0,135,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
9,90_4500,0,0,0,90,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
10,225_1500,72,46051,334,225,1500,2020-11,2020,0.17733990147783252,0.7200000000000002,3.3400000000000007,460.5100000000001,2020,11
11,90_2000,1290,34105,2392,90,2000,2020-11,2020,0.3503530689842477,12.900000000000002,23.920000000000005,341.05000000000007,2020,11
12,270_2500,6373,30397,2912,270,2500,2020-11,2020,0.6863758750673129,63.73000000000001,29.120000000000005,303.9700000000001,2020,11
13,315_2500,8960,30520,3135,315,2500,2020-11,2020,0.7408019842910294,89.60000000000002,31.350000000000005,305.20000000000005,2020,11
14,45_3000,6708,14562,3450,45,3000,2020-11,2020,0.6603662138216184,67.08000000000001,34.50000000000001,145.62000000000003,2020,11
15,270_4000,7,15,4,270,4000,2020-11,2020,0.6363636363636364,0.07,0.04000000000000001,0.15000000000000002,2020,11
16,180_4000,6,14,4,180,4000,2020-11,2020,0.6,0.06000000000000001,0.04000000000000001,0.14,2020,11
17,45_1500,124,51376,213,45,1500,2020-11,2020,0.36795252225519287,1.2400000000000002,2.1300000000000003,513.7600000000001,2020,11
18,180_2500,4606,23532,1732,180,2500,2020-11,2020,0.7267276743452193,46.06000000000001,17.320000000000004,235.32000000000005,2020,11
19,135_1500,92,59707,385,135,1500,2020-11,2020,0.1928721174004193,0.9200000000000002,3.8500000000000005,597.0700000000002,2020,11
20,0_3500,1936,3387,777,0,3500,2020-11,2020,0.7136011795060818,19.360000000000003,7.770000000000001,33.870000000000005,2020,11
21,225_4000,4,9,2,225,4000,2020-11,2020,0.6666666666666666,0.04000000000000001,0.020000000000000004,0.09000000000000002,2020,11
22,90_1500,99,49408,336,90,1500,2020-11,2020,0.22758620689655173,0.9900000000000002,3.3600000000000008,494.0800000000001,2020,11
23,135_3000,4809,12382,2260,135,3000,2020-11,2020,0.6802942424671099,48.09000000000001,22.600000000000005,123.82000000000002,2020,11
24,45_4500,0,0,0,45,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
25,225_2500,3861,22701,1247,225,2500,2020-11,2020,0.7558731401722788,38.61000000000001,12.470000000000002,227.01000000000005,2020,11
26,270_3500,1306,2746,667,270,3500,2020-11,2020,0.6619361378611252,13.060000000000002,6.670000000000002,27.460000000000004,2020,11
27,315_3500,1687,3532,901,315,3500,2020-11,2020,0.651854714064915,16.870000000000005,9.010000000000002,35.32000000000001,2020,11
28,45_2000,1238,32185,1202,45,2000,2020-11,2020,0.5073770491803279,12.380000000000003,12.020000000000003,321.8500000000001,2020,11
29,90_3000,4787,13201,3897,90,3000,2020-11,2020,0.5512436665131276,47.87000000000001,38.970000000000006,132.01000000000002,2020,11
30,180_3500,1274,2232,280,180,3500,2020-11,2020,0.8198198198198198,12.740000000000002,2.8000000000000007,22.320000000000004,2020,11
31,0_4500,0,0,0,0,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
32,135_4000,1,14,9,135,4000,2020-11,2020,0.1,0.010000000000000002,0.09000000000000002,0.14,2020,11
33,90_2500,5899,27594,5582,90,2500,2020-11,2020,0.5138054176465464,58.99000000000001,55.82000000000001,275.94000000000005,2020,11
34,135_2500,5890,26251,3971,135,2500,2020-11,2020,0.5973025048169557,58.90000000000001,39.71000000000001,262.51000000000005,2020,11
35,315_2000,939,39226,388,315,2000,2020-11,2020,0.707611152976639,9.390000000000002,3.880000000000001,392.2600000000001,2020,11
36,0_2000,979,35456,536,0,2000,2020-11,2020,0.6462046204620462,9.790000000000003,5.360000000000001,354.56000000000006,2020,11
37,270_4500,0,0,0,270,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
38,315_4500,0,0,0,315,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
39,225_3500,1350,2280,347,225,3500,2020-11,2020,0.7955215085444903,13.500000000000002,3.4700000000000006,22.800000000000004,2020,11
40,90_4000,2,20,7,90,4000,2020-11,2020,0.2222222222222222,0.020000000000000004,0.07,0.20000000000000004,2020,11
41,270_2000,709,35246,594,270,2000,2020-11,2020,0.5441289332310054,7.090000000000002,5.940000000000001,352.4600000000001,2020,11
42,315_1500,96,63820,120,315,1500,2020-11,2020,0.4444444444444444,0.9600000000000002,1.2000000000000002,638.2000000000002,2020,11
43,180_2000,704,33139,1665,180,2000,2020-11,2020,0.29717180244829045,7.040000000000001,16.650000000000002,331.39000000000004,2020,11
44,180_4500,0,0,0,180,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
45,45_3500,1600,3164,768,45,3500,2020-11,2020,0.6756756756756757,16.000000000000004,7.6800000000000015,31.640000000000008,2020,11
46,0_1500,95,65477,144,0,1500,2020-11,2020,0.39748953974895396,0.9500000000000002,1.4400000000000004,654.7700000000001,2020,11
47,270_1500,74,49944,227,270,1500,2020-11,2020,0.24584717607973422,0.7400000000000001,2.2700000000000005,499.4400000000001,2020,11
48,90_3500,1252,2915,1015,90,3500,2020-11,2020,0.5522717247463609,12.520000000000003,10.150000000000002,29.150000000000006,2020,11
49,135_3500,1268,2452,659,135,3500,2020-11,2020,0.6580176440062273,12.680000000000003,6.590000000000002,24.520000000000003,2020,11
50,315_3000,7559,15789,3162,315,3000,2020-11,2020,0.7050648260423468,75.59000000000002,31.620000000000005,157.89000000000004,2020,11
51,0_3000,8832,15932,3287,0,3000,2020-11,2020,0.7287730010726957,88.32000000000002,32.870000000000005,159.32000000000002,2020,11
52,225_2000,430,27108,755,225,2000,2020-11,2020,0.3628691983122363,4.300000000000001,7.550000000000002,271.08000000000004,2020,11
53,270_3000,6869,14820,2206,270,3000,2020-11,2020,0.7569146005509642,68.69000000000001,22.060000000000006,148.20000000000002,2020,11
54,45_4000,0,7,2,45,4000,2020-11,2020,0.0,0.0,0.020000000000000004,0.07,2020,11
55,225_4500,0,0,0,225,4500,2020-11,2020,,0.0,0.0,0.0,2020,11
0,180_3000,1204,11089,3126,180,3000,2020-12,2020,0.27806004618937646,12.040000000000003,31.260000000000005,110.89000000000001,2020,12
1,45_2500,4759,26276,5558,45,2500,2020-12,2020,0.46127750315014054,47.59000000000001,55.58000000000001,262.76000000000005,2020,12
2,0_2500,5176,26644,6418,0,2500,2020-12,2020,0.44643781266172156,51.76000000000001,64.18,266.44000000000005,2020,12
3,180_1500,1574,60409,1714,180,1500,2020-12,2020,0.4787104622871046,15.740000000000004,17.140000000000004,604.0900000000001,2020,12
4,135_2000,1798,35129,2361,135,2000,2020-12,2020,0.4323154604472229,17.980000000000004,23.610000000000003,351.2900000000001,2020,12
5,0_4000,1,20,1,0,4000,2020-12,2020,0.5,0.010000000000000002,0.010000000000000002,0.20000000000000004,2020,12
6,225_3000,1161,12675,4518,225,3000,2020-12,2020,0.20443740095087162,11.610000000000003,45.18000000000001,126.75000000000003,2020,12
7,315_4000,0,25,2,315,4000,2020-12,2020,0.0,0.0,0.020000000000000004,0.25000000000000006,2020,12
8,135_4500,0,0,0,135,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
9,90_4500,0,0,0,90,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
10,225_1500,1595,46051,1484,225,1500,2020-12,2020,0.5180253329002923,15.950000000000003,14.840000000000003,460.5100000000001,2020,12
11,90_2000,2197,34105,2805,90,2000,2020-12,2020,0.43922431027588965,21.970000000000006,28.050000000000004,341.05000000000007,2020,12
12,270_2500,4553,30397,6264,270,2500,2020-12,2020,0.42091152815013405,45.53000000000001,62.640000000000015,303.9700000000001,2020,12
13,315_2500,5320,30520,6490,315,2500,2020-12,2020,0.4504657070279424,53.20000000000001,64.9,305.20000000000005,2020,12
14,45_3000,810,14562,4941,45,3000,2020-12,2020,0.14084507042253522,8.100000000000001,49.41000000000001,145.62000000000003,2020,12
15,270_4000,0,15,3,270,4000,2020-12,2020,0.0,0.0,0.030000000000000006,0.15000000000000002,2020,12
16,180_4000,0,14,2,180,4000,2020-12,2020,0.0,0.0,0.020000000000000004,0.14,2020,12
17,45_1500,2364,51376,1142,45,1500,2020-12,2020,0.6742726754135767,23.640000000000004,11.420000000000002,513.7600000000001,2020,12
18,180_2500,3401,23532,3076,180,2500,2020-12,2020,0.5250887756677474,34.010000000000005,30.760000000000005,235.32000000000005,2020,12
19,135_1500,1912,59707,1596,135,1500,2020-12,2020,0.5450399087799316,19.120000000000005,15.960000000000003,597.0700000000002,2020,12
20,0_3500,132,3387,1232,0,3500,2020-12,2020,0.0967741935483871,1.3200000000000003,12.320000000000002,33.870000000000005,2020,12
21,225_4000,0,9,4,225,4000,2020-12,2020,0.0,0.0,0.04000000000000001,0.09000000000000002,2020,12
22,90_1500,2296,49408,1513,90,1500,2020-12,2020,0.6027828826463639,22.960000000000004,15.130000000000003,494.0800000000001,2020,12
23,135_3000,995,12382,3459,135,3000,2020-12,2020,0.22339470139200718,9.950000000000001,34.59,123.82000000000002,2020,12
24,45_4500,0,0,0,45,4500,2020-12,2020,,0.0,0.0,0.0,2020,12
25,225_2500,4168,22701,4910,225,2500,2020-12,2020,0.45913196739369905,41.68000000000001,49.10000000000001,227.01000000000005,2020,12
26,270_3500,60,2746,887,270,3500,2020-12,2020,0.06335797254487856,0.6000000000000001,8.870000000000001,27.460000000000004,2020,12
